파일명,한국어
KETI_SL_0000039527,화상을 입었어요
KETI_SL_0000039528,친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요
KETI_SL_0000039529,친구가 감전 사고를 당했어요
KETI_SL_0000039530,친구가 숨을 안 쉬는 것 같아요
KETI_SL_0000039531,차 안에 강아지가 방치되어있어요
KETI_SL_0000039532,어떤 사람한테 납치당했어요
KETI_SL_0000039533,산에서 뱀에게 물렸어요
KETI_SL_0000039534,광견병에 걸린 개에게 물렸어요
KETI_SL_0000039535,어떤 사람이 건물에서 추락했어요
KETI_SL_0000039536,눈에 이물질이 들어갔어요
KETI_SL_0000039537,터널이 무너져 갇혔어요
KETI_SL_0000039538,어디선가 연기가 나요 불이 나고 있는 것 같아요
KETI_SL_0000039539,급류에 친구가 휩쓸렸어요
KETI_SL_0000039540,비행기가 추락하고 있어요
KETI_SL_0000039541,어떤 사람이 길거리에서 피를 많이 흘리고 있어요
KETI_SL_0000039542,스키를 타다가 넘어져서 못 일어나겠어요
KETI_SL_0000039543,폭탄이 터졌어요
KETI_SL_0000039544,말벌에게 쏘였어요
KETI_SL_0000039545,해파리에게 쏘였어요
KETI_SL_0000039546,독버섯을 먹은 것 같아요
KETI_SL_0000039547,(신체부위)가 절단됐어요
KETI_SL_0000039548,바다에서 조난을 당했어요
KETI_SL_0000039549,어떤 사람이 벼락을 맞았어요
KETI_SL_0000039550,문에 몸이 끼었어요
KETI_SL_0000039551,가스가 새고 있는 것 같아요
KETI_SL_0000039552,고압선이 끊어져 있어요
KETI_SL_0000039553,숨이 안 쉬어져요
KETI_SL_0000039554,몸이 결박 당해있어요
KETI_SL_0000039555,어떤 사람이 저를 죽이려고 해요
KETI_SL_0000039556,도와주세요!
KETI_SL_0000039557,산에서 야생동물을 만났어요 저를 공격할 것 같아요
KETI_SL_0000039558,우리 집에 불이 났어요
KETI_SL_0000039559,윗집에 불이 났어요
KETI_SL_0000039560,옆집에 불이 났어요
KETI_SL_0000039561,아랫집에 불이 났어요
KETI_SL_0000039562,가스가 새고 있어요
KETI_SL_0000039563,감전 사고가 났어요
KETI_SL_0000039564,집에 모르는 사람이 침입했어요
KETI_SL_0000039565,강도가 들어온것 같아요
KETI_SL_0000039566,아기를 낳을것 같아요
KETI_SL_0000039567,아기가 갑자기 토해요
KETI_SL_0000039568,아기가 숨을 안 쉬어요
KETI_SL_0000039569,아이를 공원에서 잃어버렸어요
KETI_SL_0000039570,아이를 모르는 사람이 데려갔어요
KETI_SL_0000039571,아이가 독극물을 삼켰어요
KETI_SL_0000039572,아이가 장난감을 삼켰어요
KETI_SL_0000039573,복통이 심해요
KETI_SL_0000039574,아파서 못 참을것 같아요
KETI_SL_0000039575,빨리 도와주세요
KETI_SL_0000039576,아이가 방에 갇혔어요
KETI_SL_0000039577,내가 방에 갇혔어요
KETI_SL_0000039578,집이 흔들려요
KETI_SL_0000039579,집 벽이 무너질려고 해요
KETI_SL_0000039580,유리가 깨져서 발을 다쳤어요
KETI_SL_0000039581,남편이 높은데서 떨어져서 머리에서 피나요
KETI_SL_0000039582,사람이 무거운 물건에 깔렸어요
KETI_SL_0000039583,몸에 열이 많이 나고 두통이 심해요
KETI_SL_0000039584,세브란스 병원 진료 예약을 해주세요
KETI_SL_0000039585,우리아이가 갑자기 의식을 잃었어요
KETI_SL_0000039586,119 구조대를 불러주세요
KETI_SL_0000039587,어지러워서 서있을 수 없어요
KETI_SL_0000039588,밖에 불이 났어요 소방차를 불러주세요
KETI_SL_0000039589,밖에 모르는 사람이 서성거려요
KETI_SL_0000039590,112에 신고해주세요
KETI_SL_0000039591,밖에 싸움이 났어요 경찰을 불러주세요
KETI_SL_0000039592,아내가 쓰러졌어요
KETI_SL_0000039593,아들이 놀이터에서 놀다가 팔이 부러졌어요
KETI_SL_0000039594,발목을 접질렀어요
KETI_SL_0000039595,집에 전기가 나갔어요
KETI_SL_0000039596,음식을 하다가 손가락을 칼에 베였어요
KETI_SL_0000039597,허리가 아파서 일어날 수 없어요
KETI_SL_0000039598,어떤 사람이 칼에 찔려서 피를 많이 흘리고 있어요
KETI_SL_0000039599,아이가 말벌에 쏘여서 기절했어요
KETI_SL_0000039600,무릎 인대를 다친 것 같아요
KETI_SL_0000039601,엄마가 신장병에 있는데 쓰러지셨어요
KETI_SL_0000039602,여기 서대문구 홍제동 한양아파트인데 옥상에서 사람이 떨어지려고해요
KETI_SL_0000039603,동생이 문틈에 손이 끼었어요
KETI_SL_0000039604,너무 아파요
KETI_SL_0000039605,빨리 와주세요
KETI_SL_0000039606,어떤 사람이 칼로 위협하고 있어요
KETI_SL_0000039607,술 취한 사람이 방망이로 사람들을 때리고 있어요
KETI_SL_0000039608,집에 불이 났어요
KETI_SL_0000039609,집에 도둑(강도)이 들어왔어요
KETI_SL_0000039610,어떤 사람이 교통사고를 당했어요
KETI_SL_0000039611,식사를 하다가 목에 음식이 걸렸어요
KETI_SL_0000039612,홍수가 나서 집이 물에 잠기고 있어요
KETI_SL_0000039613,엘리베이터가 갑자기 중간에 멈췄어요
KETI_SL_0000039614,어떤 사람이 자살을 시도하고 있어요
KETI_SL_0000039615,어떤 사람이 바다에 빠졌어요
KETI_SL_0000039616,해안가에 상어가 나타났어요
KETI_SL_0000039617,해안가에 해파리가 나타났어요
KETI_SL_0000039618,주변 구조물이 무너져서 몸이 끼었어요 몸을 움직이지 못하겠어요
KETI_SL_0000039619,근처에서 폭탄이 터졌어요
KETI_SL_0000039620,할머니가 갑자기 쓰러지셨어요
KETI_SL_0000039621,(사람)이 갑자기 쓰러졌어요
KETI_SL_0000039622,강아지가 뼈를 삼켰어요
KETI_SL_0000039623,아기가 장난감을 사켰어요
KETI_SL_0000039624,고속도로에서 자동차가 갑자기 멈췄어요
KETI_SL_0000039625,배가 침몰하고 있어요
KETI_SL_0000039626,이상한 사람이 저를 쫓아와요
KETI_SL_0000039627,쫓아오는 것 같아요
KETI_SL_0000039628,어떤 사람이 집단폭력을 당하고 있어요
KETI_SL_0000039629,어떤 사람이 무기/흉기를 소지하고 있어요
KETI_SL_0000039630,근처에 있는 건물이 붕괴되고 있어요
KETI_SL_0000039631,지하철 역 안에서 화재가 발생했어요
KETI_SL_0000039632,화상을 입었어요
KETI_SL_0000039633,친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요
KETI_SL_0000039634,친구가 감전 사고를 당했어요
KETI_SL_0000039635,친구가 숨을 안 쉬는 것 같아요
KETI_SL_0000039636,차 안에 강아지가 방치되어있어요
KETI_SL_0000039637,어떤 사람한테 납치당했어요
KETI_SL_0000039638,산에서 뱀에게 물렸어요
KETI_SL_0000039639,광견병에 걸린 개에게 물렸어요
KETI_SL_0000039640,어떤 사람이 건물에서 추락했어요
KETI_SL_0000039641,눈에 이물질이 들어갔어요
KETI_SL_0000039642,터널이 무너져 갇혔어요
KETI_SL_0000039643,어디선가 연기가 나요 불이 나고 있는 것 같아요
KETI_SL_0000039644,급류에 친구가 휩쓸렸어요
KETI_SL_0000039645,비행기가 추락하고 있어요
KETI_SL_0000039646,어떤 사람이 길거리에서 피를 많이 흘리고 있어요
KETI_SL_0000039647,스키를 타다가 넘어져서 못 일어나겠어요
KETI_SL_0000039648,폭탄이 터졌어요
KETI_SL_0000039649,말벌에게 쏘였어요
KETI_SL_0000039650,해파리에게 쏘였어요
KETI_SL_0000039651,독버섯을 먹은 것 같아요
KETI_SL_0000039652,(신체부위)가 절단됐어요
KETI_SL_0000039653,바다에서 조난을 당했어요
KETI_SL_0000039654,어떤 사람이 벼락을 맞았어요
KETI_SL_0000039655,문에 몸이 끼었어요
KETI_SL_0000039656,가스가 새고 있는 것 같아요
KETI_SL_0000039657,고압선이 끊어져 있어요
KETI_SL_0000039658,숨이 안 쉬어져요
KETI_SL_0000039659,몸이 결박 당해있어요
KETI_SL_0000039660,어떤 사람이 저를 죽이려고 해요
KETI_SL_0000039661,도와주세요!
KETI_SL_0000039662,산에서 야생동물을 만났어요 저를 공격할 것 같아요
KETI_SL_0000039663,우리 집에 불이 났어요
KETI_SL_0000039664,윗집에 불이 났어요
KETI_SL_0000039665,옆집에 불이 났어요
KETI_SL_0000039666,아랫집에 불이 났어요
KETI_SL_0000039667,가스가 새고 있어요
KETI_SL_0000039668,감전 사고가 났어요
KETI_SL_0000039669,집에 모르는 사람이 침입했어요
KETI_SL_0000039670,강도가 들어온것 같아요
KETI_SL_0000039671,아기를 낳을것 같아요
KETI_SL_0000039672,아기가 갑자기 토해요
KETI_SL_0000039673,아기가 숨을 안 쉬어요
KETI_SL_0000039674,아이를 공원에서 잃어버렸어요
KETI_SL_0000039675,아이를 모르는 사람이 데려갔어요
KETI_SL_0000039676,아이가 독극물을 삼켰어요
KETI_SL_0000039677,아이가 장난감을 삼켰어요
KETI_SL_0000039678,복통이 심해요
KETI_SL_0000039679,아파서 못 참을것 같아요
KETI_SL_0000039680,빨리 도와주세요
KETI_SL_0000039681,아이가 방에 갇혔어요
KETI_SL_0000039682,내가 방에 갇혔어요
KETI_SL_0000039683,집이 흔들려요
KETI_SL_0000039684,집 벽이 무너질려고 해요
KETI_SL_0000039685,유리가 깨져서 발을 다쳤어요
KETI_SL_0000039686,남편이 높은데서 떨어져서 머리에서 피나요
KETI_SL_0000039687,사람이 무거운 물건에 깔렸어요
KETI_SL_0000039688,몸에 열이 많이 나고 두통이 심해요
KETI_SL_0000039689,세브란스 병원 진료 예약을 해주세요
KETI_SL_0000039690,우리아이가 갑자기 의식을 잃었어요
KETI_SL_0000039691,119 구조대를 불러주세요
KETI_SL_0000039692,어지러워서 서있을 수 없어요
KETI_SL_0000039693,밖에 불이 났어요 소방차를 불러주세요
KETI_SL_0000039694,밖에 모르는 사람이 서성거려요
KETI_SL_0000039695,112에 신고해주세요
KETI_SL_0000039696,밖에 싸움이 났어요 경찰을 불러주세요
KETI_SL_0000039697,아내가 쓰러졌어요
KETI_SL_0000039698,아들이 놀이터에서 놀다가 팔이 부러졌어요
KETI_SL_0000039699,발목을 접질렀어요
KETI_SL_0000039700,집에 전기가 나갔어요
KETI_SL_0000039701,음식을 하다가 손가락을 칼에 베였어요
KETI_SL_0000039702,허리가 아파서 일어날 수 없어요
KETI_SL_0000039703,어떤 사람이 칼에 찔려서 피를 많이 흘리고 있어요
KETI_SL_0000039704,아이가 말벌에 쏘여서 기절했어요
KETI_SL_0000039705,무릎 인대를 다친 것 같아요
KETI_SL_0000039706,엄마가 신장병에 있는데 쓰러지셨어요
KETI_SL_0000039707,여기 서대문구 홍제동 한양아파트인데 옥상에서 사람이 떨어지려고해요
KETI_SL_0000039708,동생이 문틈에 손이 끼었어요
KETI_SL_0000039709,너무 아파요
KETI_SL_0000039710,빨리 와주세요
KETI_SL_0000039711,어떤 사람이 칼로 위협하고 있어요
KETI_SL_0000039712,술 취한 사람이 방망이로 사람들을 때리고 있어요
KETI_SL_0000039713,집에 불이 났어요
KETI_SL_0000039714,집에 도둑(강도)이 들어왔어요
KETI_SL_0000039715,어떤 사람이 교통사고를 당했어요
KETI_SL_0000039716,식사를 하다가 목에 음식이 걸렸어요
KETI_SL_0000039717,홍수가 나서 집이 물에 잠기고 있어요
KETI_SL_0000039718,엘리베이터가 갑자기 중간에 멈췄어요
KETI_SL_0000039719,어떤 사람이 자살을 시도하고 있어요
KETI_SL_0000039720,어떤 사람이 바다에 빠졌어요
KETI_SL_0000039721,해안가에 상어가 나타났어요
KETI_SL_0000039722,해안가에 해파리가 나타났어요
KETI_SL_0000039723,주변 구조물이 무너져서 몸이 끼었어요 몸을 움직이지 못하겠어요
KETI_SL_0000039724,근처에서 폭탄이 터졌어요
KETI_SL_0000039725,할머니가 갑자기 쓰러지셨어요
KETI_SL_0000039726,(사람)이 갑자기 쓰러졌어요
KETI_SL_0000039727,강아지가 뼈를 삼켰어요
KETI_SL_0000039728,아기가 장난감을 사켰어요
KETI_SL_0000039729,고속도로에서 자동차가 갑자기 멈췄어요
KETI_SL_0000039730,배가 침몰하고 있어요
KETI_SL_0000039731,이상한 사람이 저를 쫓아와요
KETI_SL_0000039732,쫓아오는 것 같아요
KETI_SL_0000039733,어떤 사람이 집단폭력을 당하고 있어요
KETI_SL_0000039734,어떤 사람이 무기/흉기를 소지하고 있어요
KETI_SL_0000039735,근처에 있는 건물이 붕괴되고 있어요
KETI_SL_0000039736,지하철 역 안에서 화재가 발생했어요
KETI_SL_0000039737,화상을 입었어요
KETI_SL_0000039738,친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요
KETI_SL_0000039739,친구가 감전 사고를 당했어요
KETI_SL_0000039740,친구가 숨을 안 쉬는 것 같아요
KETI_SL_0000039741,차 안에 강아지가 방치되어있어요
KETI_SL_0000039742,어떤 사람한테 납치당했어요
KETI_SL_0000039743,산에서 뱀에게 물렸어요
KETI_SL_0000039744,광견병에 걸린 개에게 물렸어요
KETI_SL_0000039745,어떤 사람이 건물에서 추락했어요
KETI_SL_0000039746,눈에 이물질이 들어갔어요
KETI_SL_0000039747,터널이 무너져 갇혔어요
KETI_SL_0000039748,어디선가 연기가 나요 불이 나고 있는 것 같아요
KETI_SL_0000039749,급류에 친구가 휩쓸렸어요
KETI_SL_0000039750,비행기가 추락하고 있어요
KETI_SL_0000039751,어떤 사람이 길거리에서 피를 많이 흘리고 있어요
KETI_SL_0000039752,스키를 타다가 넘어져서 못 일어나겠어요
KETI_SL_0000039753,폭탄이 터졌어요
KETI_SL_0000039754,말벌에게 쏘였어요
KETI_SL_0000039755,해파리에게 쏘였어요
KETI_SL_0000039756,독버섯을 먹은 것 같아요
KETI_SL_0000039757,(신체부위)가 절단됐어요
KETI_SL_0000039758,바다에서 조난을 당했어요
KETI_SL_0000039759,어떤 사람이 벼락을 맞았어요
KETI_SL_0000039760,문에 몸이 끼었어요
KETI_SL_0000039761,가스가 새고 있는 것 같아요
KETI_SL_0000039762,고압선이 끊어져 있어요
KETI_SL_0000039763,숨이 안 쉬어져요
KETI_SL_0000039764,몸이 결박 당해있어요
KETI_SL_0000039765,어떤 사람이 저를 죽이려고 해요
KETI_SL_0000039766,도와주세요!
KETI_SL_0000039767,산에서 야생동물을 만났어요 저를 공격할 것 같아요
KETI_SL_0000039768,우리 집에 불이 났어요
KETI_SL_0000039769,윗집에 불이 났어요
KETI_SL_0000039770,옆집에 불이 났어요
KETI_SL_0000039771,아랫집에 불이 났어요
KETI_SL_0000039772,가스가 새고 있어요
KETI_SL_0000039773,감전 사고가 났어요
KETI_SL_0000039774,집에 모르는 사람이 침입했어요
KETI_SL_0000039775,강도가 들어온것 같아요
KETI_SL_0000039776,아기를 낳을것 같아요
KETI_SL_0000039777,아기가 갑자기 토해요
KETI_SL_0000039778,아기가 숨을 안 쉬어요
KETI_SL_0000039779,아이를 공원에서 잃어버렸어요
KETI_SL_0000039780,아이를 모르는 사람이 데려갔어요
KETI_SL_0000039781,아이가 독극물을 삼켰어요
KETI_SL_0000039782,아이가 장난감을 삼켰어요
KETI_SL_0000039783,복통이 심해요
KETI_SL_0000039784,아파서 못 참을것 같아요
KETI_SL_0000039785,빨리 도와주세요
KETI_SL_0000039786,아이가 방에 갇혔어요
KETI_SL_0000039787,내가 방에 갇혔어요
KETI_SL_0000039788,집이 흔들려요
KETI_SL_0000039789,집 벽이 무너질려고 해요
KETI_SL_0000039790,유리가 깨져서 발을 다쳤어요
KETI_SL_0000039791,남편이 높은데서 떨어져서 머리에서 피나요
KETI_SL_0000039792,사람이 무거운 물건에 깔렸어요
KETI_SL_0000039793,몸에 열이 많이 나고 두통이 심해요
KETI_SL_0000039794,세브란스 병원 진료 예약을 해주세요
KETI_SL_0000039795,우리아이가 갑자기 의식을 잃었어요
KETI_SL_0000039796,119 구조대를 불러주세요
KETI_SL_0000039797,어지러워서 서있을 수 없어요
KETI_SL_0000039798,밖에 불이 났어요 소방차를 불러주세요
KETI_SL_0000039799,밖에 모르는 사람이 서성거려요
KETI_SL_0000039800,112에 신고해주세요
KETI_SL_0000039801,밖에 싸움이 났어요 경찰을 불러주세요
KETI_SL_0000039802,아내가 쓰러졌어요
